,Crop,N_min,N_max,P_min,P_max,K_min,K_max,Avg_Temp,Rainfall,Productivity,EUR/ha,EUR/kg,Area,Production,Production_kg
8333,Dry chillies,30,120,60,80,30,80,27.750833333333333,947.05,1000.0,1140.978391,1.140978391,400.0,400.0,400000.0
8334,Dry chillies,30,120,60,80,30,80,27.23666666666667,666.5300000000001,1000.0,1140.978391,1.140978391,100.0,100.0,100000.0
8335,Dry chillies,30,120,60,80,30,80,28.30958333333333,525.7499999999999,1000.0,1140.978391,1.140978391,300.0,300.0,300000.0
8336,Dry chillies,30,120,60,80,30,80,25.80166666666667,766.89,5999.253174010456,6845.018233684093,1.140978391,1339.0,8033.0,8033000.0
8337,Dry chillies,30,120,60,80,30,80,26.06,815.5499999999998,5999.330655957162,6845.106638910977,1.140978391,1494.0,8963.0,8963000.0
8338,Dry chillies,30,120,60,80,30,80,26.20625,611.26,5186.652763295099,5917.858724540146,1.140978391,959.0,4974.0,4974000.0
8339,Dry chillies,30,120,60,80,30,80,26.09833333333333,704.5300000000001,4931.558935361217,5626.802179190114,1.140978391,789.0,3891.0,3891000.0
8340,Dry chillies,30,120,60,80,30,80,26.706666666666663,480.15,1631.163708086785,1861.1225431104533,1.140978391,507.0,827.0,827000.0
8341,Dry chillies,30,120,60,80,30,80,26.039583333333333,844.5300000000001,724.4755244755245,826.610918234965,1.140978391,715.0,518.0,518000.0
8342,Dry chillies,30,120,60,80,30,80,26.539166666666663,609.07,1403.8267875125882,1601.736029258812,1.140978391,993.0,1394.0,1394000.0
8343,Dry chillies,30,120,60,80,30,80,25.96708333333333,644.54,1603.52422907489,1829.5864948193832,1.140978391,454.0,728.0,728000.0
8344,Dry chillies,30,120,60,80,30,80,26.402083333333337,795.4700000000001,1647.3029045643154,1879.5370175394191,1.140978391,482.0,794.0,794000.0
8345,Dry chillies,30,120,60,80,30,80,26.17833333333333,682.46,2004.9180327868853,2287.568151136066,1.140978391,610.0,1223.0,1223000.0
8346,Dry chillies,30,120,60,80,30,80,26.030416666666667,710.48,2000.0,2281.956782,1.140978391,294.0,588.0,588000.0
8347,Dry chillies,30,120,60,80,30,80,26.961666666666662,638.28,1436.7088607594935,1639.25376428481,1.140978391,316.0,454.0,454000.0
8348,Dry chillies,30,120,60,80,30,80,26.97416666666666,844.26,1039.4736842105262,1186.0170116973684,1.140978391,304.0,316.0,316000.0
8349,Dry chillies,30,120,60,80,30,80,23.933333333333337,1186.21,0.0,0.0,1.140978391,14.0,0.0,0.0
8350,Dry chillies,30,120,60,80,30,80,24.04625,895.2800000000001,1754.3859649122808,2001.7164754385965,1.140978391,57.0,100.0,100000.0
8351,Dry chillies,30,120,60,80,30,80,23.52541666666667,1395.78,0.0,0.0,1.140978391,28.0,0.0,0.0
8352,Dry chillies,30,120,60,80,30,80,24.223749999999995,811.36,4347.826086956522,4960.775613043478,1.140978391,46.0,200.0,200000.0
8353,Dry chillies,30,120,60,80,30,80,24.07541666666668,956.51,4761.9047619047615,5433.230433333333,1.140978391,21.0,100.0,100000.0
8354,Dry chillies,30,120,60,80,30,80,23.7925,1229.3,5000.0,5704.891955,1.140978391,20.0,100.0,100000.0
8355,Dry chillies,30,120,60,80,30,80,23.784166666666664,1337.06,9090.90909090909,10372.530827272729,1.140978391,11.0,100.0,100000.0
8356,Dry chillies,30,120,60,80,30,80,24.10875,585.16,1250.0,1426.22298875,1.140978391,80.0,100.0,100000.0
8357,Dry chillies,30,120,60,80,30,80,24.470416666666665,437.49,2272.7272727272725,2593.1327068181818,1.140978391,44.0,100.0,100000.0
8358,Dry chillies,30,120,60,80,30,80,24.50916666666667,400.58,0.0,0.0,1.140978391,33.0,0.0,0.0
8359,Dry chillies,30,120,60,80,30,80,24.00208333333333,641.85,1724.1379310344828,1967.204122413793,1.140978391,58.0,100.0,100000.0
8360,Dry chillies,30,120,60,80,30,80,24.7425,347.61000000000007,8571.42857142857,9779.81478,1.140978391,35.0,300.0,300000.0
8361,Dry chillies,30,120,60,80,30,80,24.86375,626.3900000000001,1694.915254237288,1933.8616796610168,1.140978391,59.0,100.0,100000.0
8362,Dry chillies,30,120,60,80,30,80,24.581666666666663,464.45,5000.0,5704.891955,1.140978391,20.0,100.0,100000.0
8363,Dry chillies,30,120,60,80,30,80,24.30875,548.6699999999998,7142.857142857143,8149.84565,1.140978391,14.0,100.0,100000.0
8364,Dry chillies,30,120,60,80,30,80,25.109583333333333,626.22,12500.0,14262.2298875,1.140978391,8.0,100.0,100000.0
8365,Dry chillies,30,120,60,80,30,80,24.295416666666664,638.09,10526.315789473683,12010.29885263158,1.140978391,19.0,200.0,200000.0
8366,Dry chillies,30,120,60,80,30,80,24.359583333333333,767.5100000000001,1084.010840108401,1236.8329441734415,1.140978391,369.0,400.0,400000.0
8367,Dry chillies,30,120,60,80,30,80,24.94375,476.62,1028.2776349614396,1173.2425614395886,1.140978391,389.0,400.0,400000.0
8368,Dry chillies,30,120,60,80,30,80,24.73083333333333,543.4100000000001,1003.3444816053512,1144.7943722408029,1.140978391,299.0,300.0,300000.0
8369,Dry chillies,30,120,60,80,30,80,24.76458333333333,484.7000000000001,943.3962264150944,1076.394708490566,1.140978391,318.0,300.0,300000.0
8370,Dry chillies,30,120,60,80,30,80,24.327916666666667,882.84,881.0572687224669,1005.2673048458148,1.140978391,227.0,200.0,200000.0
8371,Dry chillies,30,120,60,80,30,80,24.312083333333334,610.1800000000001,1069.51871657754,1220.2977443850266,1.140978391,187.0,200.0,200000.0
8372,Dry chillies,30,120,60,80,30,80,25.13416666666667,673.66,549.4505494505495,626.9112038461539,1.140978391,182.0,100.0,100000.0
8373,Dry chillies,30,120,60,80,30,80,24.88208333333333,570.5400000000001,24822.695035460994,28322.158641843973,1.140978391,141.0,3500.0,3500000.0
8374,Dry chillies,30,120,60,80,30,80,24.60375,633.9,9302.32558139535,10613.752474418605,1.140978391,172.0,1600.0,1600000.0
8375,Dry chillies,30,120,60,80,30,80,25.297083333333333,544.12,1709.4017094017097,1950.390411965812,1.140978391,117.0,200.0,200000.0
8376,Dry chillies,30,120,60,80,30,80,25.422500000000003,844.24,9774.436090225565,11152.420363157891,1.140978391,133.0,1300.0,1300000.0
8377,Dry chillies,30,120,60,80,30,80,24.61541666666667,796.7099999999999,9090.90909090909,10372.530827272729,1.140978391,110.0,1000.0,1000000.0
8378,Dry chillies,30,120,60,80,30,80,25.45208333333333,405.15,0.0,0.0,1.140978391,21.0,0.0,0.0
8379,Dry chillies,30,120,60,80,30,80,25.35458333333333,426.1,0.0,0.0,1.140978391,15.0,0.0,0.0
8380,Dry chillies,30,120,60,80,30,80,25.802499999999995,366.05,5000.0,5704.891955,1.140978391,20.0,100.0,100000.0
8381,Dry chillies,30,120,60,80,30,80,25.061666666666667,480.50999999999993,1694.915254237288,1933.8616796610168,1.140978391,59.0,100.0,100000.0
8382,Dry chillies,30,120,60,80,30,80,25.282083333333333,677.6599999999999,11111.111111111111,12677.537677777778,1.140978391,18.0,200.0,200000.0
8383,Dry chillies,30,120,60,80,30,80,26.54875,537.1600000000001,688.5158539834799,785.5817112560619,1.140978391,3753.0,2584.0,2584000.0
8384,Dry chillies,30,120,60,80,30,80,25.962916666666665,649.6,913.6104319478404,1042.409760644662,1.140978391,1227.0,1121.0,1121000.0
8385,Dry chillies,30,120,60,80,30,80,26.445,745.5199999999999,948.1216457960644,1081.7863098926657,1.140978391,1118.0,1060.0,1060000.0
8386,Dry chillies,30,120,60,80,30,80,26.10875,1081.79,937.5,1069.6672415625,1.140978391,16.0,15.0,15000.0
8387,Dry chillies,30,120,60,80,30,80,26.06125,817.47,892.8571428571429,1018.73070625,1.140978391,28.0,25.0,25000.0
8388,Dry chillies,30,120,60,80,30,80,26.1175,737.87,947.3684210526316,1080.926896736842,1.140978391,19.0,18.0,18000.0
8389,Dry chillies,30,120,60,80,30,80,26.510833333333338,1209.53,857.1428571428571,977.981478,1.140978391,7.0,6.0,6000.0
8390,Dry chillies,30,120,60,80,30,80,26.372083333333336,882.5099999999999,1000.0,1140.978391,1.140978391,2.0,2.0,2000.0
8391,Dry chillies,30,120,60,80,30,80,26.57541666666667,822.1000000000001,1000.0,1140.978391,1.140978391,7.0,7.0,7000.0
8392,Dry chillies,30,120,60,80,30,80,26.750000000000004,589.9499999999999,940.0,1072.51968754,1.140978391,50.0,47.0,47000.0
8393,Dry chillies,30,120,60,80,30,80,26.417916666666667,550.0,923.0769230769232,1053.2108224615386,1.140978391,26.0,24.0,24000.0
8394,Dry chillies,30,120,60,80,30,80,26.707916666666662,698.9799999999999,960.0,1095.33925536,1.140978391,50.0,48.0,48000.0
8395,Dry chillies,30,120,60,80,30,80,26.36625,755.49,1661.7100371747213,1895.975244524164,1.140978391,269.0,447.0,447000.0
8396,Dry chillies,30,120,60,80,30,80,26.27958333333333,813.59,2016.6666666666667,2300.973088516667,1.140978391,300.0,605.0,605000.0
8397,Dry chillies,30,120,60,80,30,80,26.512083333333333,729.18,849.3150684931506,969.0501403013698,1.140978391,292.0,248.0,248000.0
8398,Dry chillies,30,120,60,80,30,80,26.454166666666666,959.56,711.4093959731543,811.7027479597315,1.140978391,298.0,212.0,212000.0
8399,Dry chillies,30,120,60,80,30,80,27.33,495.9600000000001,548.5232067510549,625.8531258649789,1.140978391,237.0,130.0,130000.0
8400,Dry chillies,30,120,60,80,30,80,26.65875,774.53,1269.3877551020407,1448.3439983714284,1.140978391,245.0,311.0,311000.0
8401,Dry chillies,30,120,60,80,30,80,27.01,761.66,2081.395348837209,2374.827116151163,1.140978391,172.0,358.0,358000.0
8402,Dry chillies,30,120,60,80,30,80,26.34208333333333,734.39,884.9557522123894,1009.7153902654868,1.140978391,113.0,100.0,100000.0
8403,Dry chillies,30,120,60,80,30,80,27.031666666666663,1023.58,875.0,998.356092125,1.140978391,144.0,126.0,126000.0
8404,Dry chillies,30,120,60,80,30,80,26.76708333333333,834.4699999999999,656.7164179104477,749.2992418507462,1.140978391,201.0,132.0,132000.0
8405,Dry chillies,30,120,60,80,30,80,26.110416666666666,747.4,1085.7142857142858,1238.7765388,1.140978391,105.0,114.0,114000.0
8406,Dry chillies,30,120,60,80,30,80,27.269583333333337,687.27,1180.451127819549,1346.8692284736842,1.140978391,133.0,157.0,157000.0
8407,Dry chillies,30,120,60,80,30,80,27.32625,777.42,953.125,1087.495028921875,1.140978391,128.0,122.0,122000.0
8408,Dry chillies,30,120,60,80,30,80,25.47875,696.7499999999999,2137.5,2438.8413107625,1.140978391,80.0,171.0,171000.0
8409,Dry chillies,30,120,60,80,30,80,25.715416666666663,509.91,2135.135135135135,2436.143051054054,1.140978391,37.0,79.0,79000.0
8410,Dry chillies,30,120,60,80,30,80,25.82625,528.3199999999999,2576.923076923077,2940.2135460384616,1.140978391,26.0,67.0,67000.0
8411,Dry chillies,30,120,60,80,30,80,25.679583333333333,693.63,720.0,821.50444152,1.140978391,25.0,18.0,18000.0
8412,Dry chillies,30,120,60,80,30,80,26.28208333333334,349.58,863.6363636363636,985.3904285909092,1.140978391,22.0,19.0,19000.0
8413,Dry chillies,30,120,60,80,30,80,25.52708333333333,752.6800000000001,941.1764705882352,1073.8620150588235,1.140978391,51.0,48.0,48000.0
8414,Dry chillies,30,120,60,80,30,80,26.14916666666668,533.48,600.0,684.5870346,1.140978391,25.0,15.0,15000.0
8415,Dry chillies,30,120,60,80,30,80,25.469166666666663,596.69,750.0,855.73379325,1.140978391,16.0,12.0,12000.0
8416,Dry chillies,30,120,60,80,30,80,26.0025,688.4499999999999,1000.0,1140.978391,1.140978391,15.0,15.0,15000.0
8417,Dry chillies,30,120,60,80,30,80,25.875,658.8600000000001,1000.0,1140.978391,1.140978391,24.0,24.0,24000.0
8418,Dry chillies,30,120,60,80,30,80,25.631666666666668,661.4499999999998,1115.3846153846157,1272.6297438076924,1.140978391,26.0,29.0,29000.0
8419,Dry chillies,30,120,60,80,30,80,26.58458333333333,840.13,2000.0,2281.956782,1.140978391,39.0,78.0,78000.0
8420,Dry chillies,30,120,60,80,30,80,25.047916666666666,604.1800000000001,149.5016611295681,170.57816476744185,1.140978391,602.0,90.0,90000.0
8421,Dry chillies,30,120,60,80,30,80,24.960416666666664,410.35,228.37370242214533,260.56945953633215,1.140978391,578.0,132.0,132000.0
8422,Dry chillies,30,120,60,80,30,80,25.081666666666667,420.44,208.98876404494385,238.45166373707863,1.140978391,445.0,93.0,93000.0
8423,Dry chillies,30,120,60,80,30,80,25.429166666666664,603.27,535.5648535564853,611.0679248870292,1.140978391,478.0,256.0,256000.0
8424,Dry chillies,30,120,60,80,30,80,25.901666666666667,192.18,70.68062827225131,80.64506952094241,1.140978391,382.0,27.0,27000.0
8425,Dry chillies,30,120,60,80,30,80,25.33541666666667,541.48,593.1372549019608,676.756790740196,1.140978391,408.0,242.0,242000.0
8426,Dry chillies,30,120,60,80,30,80,25.66916666666667,432.3200000000001,170.995670995671,195.10236556060605,1.140978391,462.0,79.0,79000.0
8427,Dry chillies,30,120,60,80,30,80,24.90625,535.9300000000001,347.31934731934734,396.2838700675991,1.140978391,429.0,149.0,149000.0
8428,Dry chillies,30,120,60,80,30,80,25.52708333333333,597.66,141.23006833712984,161.14045613211843,1.140978391,439.0,62.0,62000.0
8429,Dry chillies,30,120,60,80,30,80,25.473333333333333,527.4499999999999,637.9746835443038,727.9153279291139,1.140978391,395.0,252.0,252000.0
8430,Dry chillies,30,120,60,80,30,80,24.95875,560.92,522.2222222222222,595.8442708555555,1.140978391,360.0,188.0,188000.0
8431,Dry chillies,30,120,60,80,30,80,26.04833333333333,384.79,30.303030303030305,34.57510275757576,1.140978391,330.0,10.0,10000.0
8432,Dry chillies,30,120,60,80,30,80,25.95125,696.84,672.5,767.3079679475,1.140978391,400.0,269.0,269000.0
8433,Dry chillies,30,120,60,80,30,80,25.581250000000004,285.41,1000.0,1140.978391,1.140978391,18.0,18.0,18000.0
8434,Dry chillies,30,120,60,80,30,80,26.026666666666664,170.67,1000.0,1140.978391,1.140978391,19.0,19.0,19000.0
8435,Dry chillies,30,120,60,80,30,80,25.94041666666667,190.02,1000.0,1140.978391,1.140978391,12.0,12.0,12000.0
8436,Dry chillies,30,120,60,80,30,80,25.77916666666667,213.32,1000.0,1140.978391,1.140978391,5.0,5.0,5000.0
8437,Dry chillies,30,120,60,80,30,80,26.25625,153.43,333.3333333333333,380.3261303333333,1.140978391,6.0,2.0,2000.0
8438,Dry chillies,30,120,60,80,30,80,25.26833333333333,306.02,454.54545454545456,518.6265413636364,1.140978391,11.0,5.0,5000.0
8439,Dry chillies,30,120,60,80,30,80,26.13375,193.86,666.6666666666666,760.6522606666666,1.140978391,15.0,10.0,10000.0
8440,Dry chillies,30,120,60,80,30,80,25.316666666666663,247.2,480.0,547.66962768,1.140978391,75.0,36.0,36000.0
8441,Dry chillies,30,120,60,80,30,80,26.097916666666663,262.05,1000.0,1140.978391,1.140978391,10.0,10.0,10000.0
8442,Dry chillies,30,120,60,80,30,80,25.8525,274.6,1176.470588235294,1342.327518823529,1.140978391,51.0,60.0,60000.0
8443,Dry chillies,30,120,60,80,30,80,25.60875,270.50999999999993,857.1428571428571,977.981478,1.140978391,35.0,30.0,30000.0
8444,Dry chillies,30,120,60,80,30,80,26.370833333333337,188.9,620.0,707.40660242,1.140978391,50.0,31.0,31000.0
8445,Dry chillies,30,120,60,80,30,80,26.469583333333333,344.76000000000005,845.5284552845528,964.7296964552844,1.140978391,123.0,104.0,104000.0
8446,Dry chillies,30,120,60,80,30,80,28.77666666666667,1690.0700000000002,714.2857142857143,814.9845650000001,1.140978391,28.0,20.0,20000.0
8447,Dry chillies,30,120,60,80,30,80,29.11625,1488.4299999999998,600.4784688995215,685.1329572751196,1.140978391,836.0,502.0,502000.0
8448,Dry chillies,30,120,60,80,30,80,28.425833333333337,1085.0,1000.0,1140.978391,1.140978391,2.0,2.0,2000.0
8449,Dry chillies,30,120,60,80,30,80,28.558333333333334,1333.4800000000002,571.4285714285714,651.987652,1.140978391,14.0,8.0,8000.0
8450,Dry chillies,30,120,60,80,30,80,28.60625,1282.22,583.3333333333334,665.5707280833334,1.140978391,24.0,14.0,14000.0
8451,Dry chillies,30,120,60,80,30,80,28.58666666666666,1191.4499999999998,523.8095238095239,597.6553476666667,1.140978391,21.0,11.0,11000.0
8452,Dry chillies,30,120,60,80,30,80,28.26,1389.47,666.6666666666666,760.6522606666666,1.140978391,24.0,16.0,16000.0
8453,Dry chillies,30,120,60,80,30,80,28.539583333333333,1612.16,656.25,748.76706909375,1.140978391,32.0,21.0,21000.0
8454,Dry chillies,30,120,60,80,30,80,28.325,1334.2199999999998,722.2222222222222,824.0399490555554,1.140978391,18.0,13.0,13000.0
8455,Dry chillies,30,120,60,80,30,80,28.414166666666667,1266.16,500.0,570.4891954999999,1.140978391,28.0,14.0,14000.0
8456,Dry chillies,30,120,60,80,30,80,28.47,1894.4,500.0,570.4891954999999,1.140978391,50.0,25.0,25000.0
8457,Dry chillies,30,120,60,80,30,80,28.7675,1484.81,537.0370370370371,612.7476544259259,1.140978391,54.0,29.0,29000.0
8458,Dry chillies,30,120,60,80,30,80,28.585833333333333,1448.88,438.7755102040816,500.6333756428571,1.140978391,98.0,43.0,43000.0
8459,Dry chillies,30,120,60,80,30,80,28.74833333333333,1079.16,260.8695652173913,297.6465367826087,1.140978391,23.0,6.0,6000.0
8460,Dry chillies,30,120,60,80,30,80,28.615,1329.32,609.9815157116451,695.975728336414,1.140978391,541.0,330.0,330000.0
8461,Dry chillies,30,120,60,80,30,80,28.953333333333337,1196.47,601.6260162601626,686.4422840162601,1.140978391,492.0,296.0,296000.0
8462,Dry chillies,30,120,60,80,30,80,28.27125,925.6699999999998,771.8940936863544,880.7144810366599,1.140978391,491.0,379.0,379000.0
8463,Dry chillies,30,120,60,80,30,80,28.33666666666667,1129.92,781.25,891.38936796875,1.140978391,256.0,200.0,200000.0
8464,Dry chillies,30,120,60,80,30,80,28.70583333333333,981.17,594.3661971830986,678.1589873267606,1.140978391,355.0,211.0,211000.0
8465,Dry chillies,30,120,60,80,30,80,28.77,908.67,535.8974358974359,611.4473941512821,1.140978391,390.0,209.0,209000.0
8466,Dry chillies,30,120,60,80,30,80,28.15125,1174.75,666.6666666666666,760.6522606666666,1.140978391,282.0,188.0,188000.0
8467,Dry chillies,30,120,60,80,30,80,28.30541666666667,1475.77,650.5376344086021,742.2493833924731,1.140978391,186.0,121.0,121000.0
8468,Dry chillies,30,120,60,80,30,80,28.345,1049.98,692.3076923076923,789.9081168461538,1.140978391,182.0,126.0,126000.0
8469,Dry chillies,30,120,60,80,30,80,28.255000000000003,1148.47,507.46268656716416,579.0039596119402,1.140978391,201.0,102.0,102000.0
8470,Dry chillies,30,120,60,80,30,80,28.20458333333334,1411.66,501.8450184501845,572.5943216826569,1.140978391,271.0,136.0,136000.0
8471,Dry chillies,30,120,60,80,30,80,28.790416666666665,1090.29,535.4330708661417,610.9175636850393,1.140978391,254.0,136.0,136000.0
8472,Dry chillies,30,120,60,80,30,80,28.571666666666665,1234.84,435.7142857142857,497.14058465,1.140978391,140.0,61.0,61000.0
8473,Dry chillies,30,120,60,80,30,80,28.80291666666667,1044.7800000000002,270.8333333333333,309.01498089583333,1.140978391,144.0,39.0,39000.0
8474,Dry chillies,30,120,60,80,30,80,23.85833333333333,2242.7699999999995,609.3247588424438,695.2263829405146,1.140978391,622.0,379.0,379000.0
8475,Dry chillies,30,120,60,80,30,80,24.879583333333336,2221.4,610.7692307692307,696.8744941953845,1.140978391,650.0,397.0,397000.0
8476,Dry chillies,30,120,60,80,30,80,24.6875,2192.5399999999995,609.6491228070175,695.5964752149123,1.140978391,684.0,417.0,417000.0
8477,Dry chillies,30,120,60,80,30,80,24.381666666666668,2149.91,612.0576671035386,698.3445722110091,1.140978391,763.0,467.0,467000.0
8478,Dry chillies,30,120,60,80,30,80,24.34791666666667,2328.3899999999994,638.8557806912992,728.9206407342074,1.140978391,839.0,536.0,536000.0
8479,Dry chillies,30,120,60,80,30,80,24.647916666666667,1693.8099999999995,638.9776357827476,729.0596747603834,1.140978391,939.0,600.0,600000.0
8480,Dry chillies,30,120,60,80,30,80,24.95625,1987.75,629.2585170340682,717.9703702885772,1.140978391,998.0,628.0,628000.0
8481,Dry chillies,30,120,60,80,30,80,24.531666666666663,2010.8,635.1758793969849,724.7219528763819,1.140978391,995.0,632.0,632000.0
8482,Dry chillies,30,120,60,80,30,80,25.17875,1995.03,634.1463414634146,723.5472723414633,1.140978391,984.0,624.0,624000.0
8483,Dry chillies,30,120,60,80,30,80,23.84625,1541.86,731.128074639525,834.2013342171332,1.140978391,1179.0,862.0,862000.0
8484,Dry chillies,30,120,60,80,30,80,24.82583333333333,1705.2599999999995,718.634001484781,819.9458667319971,1.140978391,1347.0,968.0,968000.0
